,stock_id,win_rate,total_profit
791,2344,33.33333333333333,-9999.999999999978
792,2345,71.42857142857143,190000.00000000038
793,2345,71.42857142857143,190000.00000000038
794,2347,33.33333333333333,-10000.000000000146
795,2347,33.33333333333333,-10000.000000000146
796,2348,45.83333333333333,
797,2348A,0.0,0.0
798,2349,33.33333333333333,-30000.00000000007
799,2349,33.33333333333333,-30000.00000000007
800,2350,0.0,-60000.00000000014
801,2350,0.0,-60000.00000000014
802,2351,36.36363636363637,-10000.000000000156
803,2351,36.36363636363637,-10000.000000000156
804,2352,0.0,-59999.999999999985
805,2352,0.0,-59999.999999999985
806,2353,25.0,-40000.00000000009
807,2353,25.0,-40000.00000000009
808,2354,60.0,90000.00000000009
809,2354,60.0,90000.00000000009
810,2355,75.0,120000.0
811,2355,75.0,120000.0
812,2356,50.0,40000.0
813,2356,50.0,40000.0
814,2357,0.0,-60000.00000000009
815,2357,0.0,-60000.00000000009
816,2358,39.02439024390244,
817,2359,50.0,80000.00000000012
818,2359,50.0,80000.00000000012
819,2360,40.0,20000.00000000013
820,2360,40.0,20000.00000000013
821,2361,31.25,
822,2361,31.25,
823,2362,16.666666666666664,
824,2362,16.666666666666664,
825,2363,83.33333333333334,220000.00000000032
826,2363,83.33333333333334,220000.00000000032
827,2364,53.125,
828,2364,53.125,
829,2365,45.45454545454545,70000.00000000003
830,2365,45.45454545454545,70000.00000000003
831,2367,40.0,10000.000000000095
832,2367,40.0,10000.000000000095
833,2368,60.0,180000.00000000044
834,2368,60.0,180000.00000000044
835,2369,28.57142857142857,-50000.00000000003
836,2369,28.57142857142857,-50000.00000000003
837,2371,25.0,
838,2373,26.666666666666668,-130000.0000000003
839,2373,26.666666666666668,-130000.0000000003
840,2374,40.0,9999.999999999793
841,2374,40.0,9999.999999999793
842,2375,33.33333333333333,-60000.00000000028
843,2375,33.33333333333333,-60000.00000000028
844,2376,0.0,0.0
845,2376,0.0,0.0
846,2377,0.0,-60000.00000000006
847,2377,0.0,-60000.00000000006
848,2379,60.0,90000.00000000033
849,2379,60.0,90000.00000000033
850,2380,34.78260869565217,
851,2380,34.78260869565217,
852,2381,33.33333333333333,
853,2381,33.33333333333333,
854,2382,100.0,50000.00000000009
855,2382,100.0,50000.00000000009
856,2383,55.55555555555556,
857,2383,55.55555555555556,
858,2384,100.0,50000.00000000003
859,2384,100.0,50000.00000000003
860,2385,25.0,-40000.000000000124
861,2385,25.0,-40000.000000000124
862,2387,36.36363636363637,-9999.999999999898
863,2387,36.36363636363637,-9999.999999999898
864,2388,38.095238095238095,10000.000000000015
865,2388,38.095238095238095,10000.000000000015
866,2390,42.10526315789473,
867,2390,42.10526315789473,
868,2391,0.0,0.0
869,2391,0.0,0.0
870,2392,25.0,-39999.99999999996
871,2392,25.0,-39999.99999999996
872,2393,33.33333333333333,-9999.999999999993
873,2393,33.33333333333333,-9999.999999999993
874,2395,50.0,20000.00000000003
875,2395,50.0,20000.00000000003
876,2396,100.0,50000.000000000095
877,2396,100.0,50000.000000000095
878,2397,42.857142857142854,29999.99999999996
879,2397,42.857142857142854,29999.99999999996
880,2399,53.333333333333336,190000.00000000026
881,2399,53.333333333333336,190000.00000000026
882,2401,50.0,79999.99999999984
883,2401,50.0,79999.99999999984
884,2402,66.66666666666666,210000.0000000004
885,2402,66.66666666666666,210000.0000000004
886,2403,0.0,0.0
887,2403,0.0,0.0
888,2404,33.33333333333333,-20000.00000000018
889,2404,33.33333333333333,-20000.00000000018
890,2405,37.5,
891,2405,37.5,
892,2406,33.33333333333333,
893,2406,33.33333333333333,
894,2408,57.14285714285714,110000.00000000016
895,2408,57.14285714285714,110000.00000000016
896,2409,0.0,
897,2409,0.0,
898,2411,50.0,19999.99999999996
899,2411,50.0,19999.99999999996
900,2412,0.0,0.0
901,2412,0.0,0.0
902,2413,38.88888888888889,
903,2413,38.88888888888889,
904,2414,25.0,-80000.00000000009
905,2414,25.0,-80000.00000000009
906,2415,27.77777777777778,
907,2415,27.77777777777778,
908,2417,52.94117647058824,
909,2417,52.94117647058824,
910,2418,0.0,0.0
911,2419,27.27272727272727,-90000.0000000002
912,2419,27.27272727272727,-90000.0000000002
913,2420,50.0,40000.000000000175
914,2420,50.0,40000.000000000175
915,2421,66.66666666666666,140000.00000000026
916,2421,66.66666666666666,140000.00000000026
917,2423,33.33333333333333,
918,2423,33.33333333333333,
919,2424,60.0,450000.0000000003
920,2424,60.0,450000.0000000003
921,2424,60.0,450000.0000000003
922,2425,14.285714285714285,
923,2425,14.285714285714285,
924,2426,30.0,-60000.00000000019
925,2426,30.0,-60000.00000000019
926,2427,43.75,80000.00000000026
927,2427,43.75,80000.00000000026
928,2428,50.0,60000.00000000017
929,2428,50.0,60000.00000000017
930,2429,28.125,
931,2429,28.125,
932,2429,28.125,
933,2430,29.411764705882355,-110000.00000000009
934,2430,29.411764705882355,-110000.00000000009
935,2431,20.0,
936,2431,20.0,
937,2432,100.0,100000.0000000001
938,2432,100.0,100000.0000000001
939,2432,100.0,100000.0000000001
940,2433,14.285714285714285,-260000.0000000004
941,2433,14.285714285714285,-260000.0000000004
942,2434,34.78260869565217,
943,2434,34.78260869565217,
944,2436,33.33333333333333,-20000.000000000036
945,2436,33.33333333333333,-20000.000000000036
946,2437,100.0,50000.00000000008
947,2437,100.0,50000.00000000008
948,2438,23.076923076923077,
949,2438,23.076923076923077,
950,2439,0.0,-30000.000000000065
951,2439,0.0,-30000.000000000065
952,2440,47.82608695652174,
953,2440,47.82608695652174,
954,2441,0.0,-59999.99999999998
955,2441,0.0,-59999.99999999998
956,2442,17.647058823529413,-270000.0000000001
957,2442,17.647058823529413,-270000.0000000001
958,2442,17.647058823529413,-270000.0000000001
959,2443,50.0,
960,2444,50.0,
961,2444,50.0,
962,2446,33.33333333333333,-10000.000000000138
963,2446,33.33333333333333,-10000.000000000138
964,2447,33.33333333333333,-10000.000000000065
965,2447,33.33333333333333,-10000.000000000065
966,2448,40.0,9999.999999999985
967,2448,40.0,9999.999999999985
968,2449,75.0,120000.00000000012
969,2449,75.0,120000.00000000012
970,2450,40.0,
971,2450,40.0,
972,2451,0.0,-60000.00000000013
973,2451,0.0,-60000.00000000013
974,2452,0.0,0.0
975,2452,0.0,0.0
976,2453,31.25,-79999.99999999991
977,2453,31.25,-79999.99999999991
978,2454,50.0,20000.000000000022
979,2454,50.0,20000.000000000022
980,2455,33.33333333333333,-30000.000000000124
981,2455,33.33333333333333,-30000.000000000124
982,2456,33.33333333333333,-9999.999999999876
983,2456,33.33333333333333,-9999.999999999876
984,2457,50.0,39999.999999999985
985,2457,50.0,39999.999999999985
986,2458,66.66666666666666,70000.0000000001
987,2458,66.66666666666666,70000.0000000001
988,2459,66.66666666666666,70000.00000000015
989,2459,66.66666666666666,70000.00000000015
990,2459,66.66666666666666,70000.00000000015
991,2460,50.0,79999.99999999997
992,2460,50.0,79999.99999999997
993,2461,50.0,40000.00000000009
994,2461,50.0,40000.00000000009
995,2462,37.5,1.7462298274040222e-10
996,2462,37.5,1.7462298274040222e-10
997,2463,33.33333333333333,-10000.000000000062
998,2463,33.33333333333333,-10000.000000000062
999,2464,33.33333333333333,-9999.999999999985
1000,2464,33.33333333333333,-9999.999999999985
1001,2465,39.130434782608695,
1002,2465,39.130434782608695,
1003,2466,57.14285714285714,110000.00000000017
1004,2466,57.14285714285714,110000.00000000017
1005,2467,57.14285714285714,110000.0
1006,2467,57.14285714285714,110000.0
1007,2468,38.88888888888889,
1008,2468,38.88888888888889,
1009,2469,100.0,49999.99999999999
1010,2469,100.0,49999.99999999999
1011,2471,50.0,59999.999999999956
1012,2471,50.0,59999.999999999956
1013,2472,50.0,120000.0000000001
1014,2472,50.0,120000.0000000001
1015,2473,0.0,-60000.00000000015
1016,2473,0.0,-60000.00000000015
1017,2474,25.0,-39999.99999999982
1018,2474,25.0,-39999.99999999982
1019,2475,30.0,
1020,2475,30.0,
1021,2476,71.42857142857143,190000.0000000003
1022,2476,71.42857142857143,190000.0000000003
1023,2477,63.63636363636363,230000.00000000015
1024,2477,63.63636363636363,230000.00000000015
1025,2478,44.44444444444444,50000.00000000015
1026,2478,44.44444444444444,50000.00000000015
1027,2479,0.0,-60000.00000000016
1028,2480,100.0,100000.00000000017
1029,2480,100.0,100000.00000000017
1030,2481,33.33333333333333,-19999.99999999989
1031,2481,33.33333333333333,-19999.99999999989
1032,2482,33.33333333333333,-69999.9999999998
1033,2482,33.33333333333333,-69999.9999999998
1034,2483,10.0,-220000.00000000017
1035,2483,10.0,-220000.00000000017
1036,2484,60.0,89999.9999999998
1037,2484,60.0,89999.9999999998
1038,2485,0.0,-60000.00000000004
1039,2485,0.0,-60000.00000000004
1040,2486,35.714285714285715,
1041,2486,35.714285714285715,
1042,2488,25.0,-40000.0000000001
1043,2488,25.0,-40000.0000000001
1044,2489,20.0,-70000.00000000012
1045,2489,20.0,-70000.00000000012
1046,2491,42.857142857142854,
1047,2491,42.857142857142854,
1048,2492,37.5,
1049,2492,37.5,
1050,2493,0.0,-90000.00000000012
1051,2493,0.0,-90000.00000000012
1052,2494,14.285714285714285,
1053,2494,14.285714285714285,
1054,2495,22.22222222222222,
1055,2495,22.22222222222222,
1056,2495,22.22222222222222,
1057,2496,36.36363636363637,
1058,2497,35.714285714285715,
1059,2498,50.0,
1060,2498,50.0,
1061,2499,0.0,
1062,2499,0.0,
1063,2501,50.0,20000.000000000022
1064,2504,20.0,-70000.00000000003
1065,2505,61.904761904761905,410000.0000000003
1066,2506,39.130434782608695,30000.00000000005
1067,2509,36.36363636363637,
1068,2511,37.5,-1.8189894035458565e-10
1069,2514,40.0,40000.00000000025
1070,2515,25.0,-80000.00000000019
1071,2516,27.27272727272727,
1072,2520,30.0,-60000.00000000013
1073,2524,33.33333333333333,
1074,2526,0.0,0.0
1075,2527,40.74074074074074,
1076,2528,32.25806451612903,-130000.00000000009
1077,2530,52.94117647058824,210000.0000000004
1078,2534,27.27272727272727,-90000.00000000003
1079,2535,37.5,
1080,2536,33.33333333333333,-50000.00000000049
1081,2537,34.61538461538461,
1082,2538,26.31578947368421,-169999.99999999997
1083,2539,38.46153846153847,9999.999999999956
1084,2540,33.33333333333333,
1085,2542,37.5,5.820766091346741e-11
1086,2543,20.0,
1087,2545,87.5,320000.00000000023
1088,2546,35.714285714285715,
1089,2547,33.33333333333333,-29999.99999999979
1090,2548,22.22222222222222,
1091,2596,57.14285714285714,110000.00000000003
1092,2597,20.0,-70000.0000000001
1093,2601,35.714285714285715,
1094,2603,66.66666666666666,139999.99999999988
1095,2605,37.5,
1096,2606,50.0,80000.0000000002
1097,2607,27.27272727272727,
1098,2608,42.857142857142854,
1099,2609,37.5,-2.1827872842550278e-11
1100,2610,57.14285714285714,110000.00000000006
1101,2611,35.294117647058826,-29999.999999999935
1102,2612,29.411764705882355,
1103,2613,30.76923076923077,
1104,2614,56.25,240000.00000000003
1105,2614,56.25,240000.00000000003
1106,2615,14.285714285714285,-130000.00000000035
1107,2616,30.76923076923077,-70000.00000000001
1108,2617,30.0,-59999.99999999976
1109,2618,0.0,-59999.999999999956
1110,2630,20.0,
1111,2633,0.0,0.0
1112,2634,0.0,0.0
1113,2636,75.0,119999.99999999991
1114,2637,66.66666666666666,70000.0000000002
1115,2640,50.0,20000.000000000116
1116,2640,50.0,20000.000000000116
1117,2641,66.66666666666666,140000.00000000006
1118,2642,33.33333333333333,
1119,2643,50.0,40000.00000000017
1120,2645,0.0,0.0
1121,2701,63.63636363636363,230000.00000000015
1122,2701,63.63636363636363,230000.00000000015
1123,2702,46.15384615384615,
1124,2702,46.15384615384615,
1125,2704,10.0,-220000.0000000004
1126,2704,10.0,-220000.0000000004
1127,2705,11.11111111111111,-190000.00000000012
1128,2705,11.11111111111111,-190000.00000000012
1129,2706,28.57142857142857,-100000.00000000029
1130,2706,28.57142857142857,-100000.00000000029
1131,2707,20.0,-140000.00000000017
1132,2707,20.0,-140000.00000000017
1133,2712,16.666666666666664,-100000.00000000025
1134,2712,16.666666666666664,-100000.00000000025
1135,2718,30.0,
1136,2718,30.0,
1137,2718,30.0,
1138,2719,38.88888888888889,
1139,2719,38.88888888888889,
1140,2722,33.33333333333333,
1141,2722,33.33333333333333,
1142,2723,33.33333333333333,-9999.999999999978
1143,2723,33.33333333333333,-9999.999999999978
1144,2724,22.22222222222222,-109999.99999999993
1145,2724,22.22222222222222,-109999.99999999993
1146,2726,25.0,-80000.00000000038
1147,2726,25.0,-80000.00000000038
1148,2727,50.0,40000.000000000015
1149,2727,50.0,40000.000000000015
1150,2729,33.33333333333333,-9999.999999999887
1151,2729,33.33333333333333,-9999.999999999887
1152,2731,0.0,-30000.000000000033
1153,2731,0.0,-30000.000000000033
1154,2732,40.0,9999.999999999894
1155,2732,40.0,9999.999999999894
1156,2734,27.77777777777778,
1157,2734,27.77777777777778,
1158,2736,28.57142857142857,
1159,2736,28.57142857142857,
1160,2739,30.0,-60000.000000000306
1161,2739,30.0,-60000.000000000306
1162,2740,45.45454545454545,70000.00000000015
1163,2740,45.45454545454545,70000.00000000015
1164,2743,40.0,
1165,2743,40.0,
1166,2745,35.714285714285715,
1167,2745,35.714285714285715,
1168,2748,16.666666666666664,-100000.00000000009
1169,2748,16.666666666666664,-100000.00000000009
1170,2752,33.33333333333333,
1171,2752,33.33333333333333,
1172,2753,50.0,20000.00000000003
1173,2753,50.0,20000.00000000003
1174,2754,100.0,50000.00000000007
1175,2754,100.0,50000.00000000007
1176,2755,100.0,149999.99999999997
1177,2755,100.0,149999.99999999997
1178,2756,100.0,50000.000000000015
1179,2756,100.0,50000.000000000015
1180,2762,0.0,0.0
1181,2801,25.0,
1182,2807,0.0,0.0
1183,2809,16.666666666666664,-100000.00000000019
1184,2812,50.0,20000.00000000013
1185,2816,30.0,
1186,2820,0.0,-90000.00000000001
1187,2823,44.44444444444444,
1188,2827,0.0,-29999.99999999996
1189,2831,0.0,-30000.000000000047
1190,2832,16.666666666666664,-100000.00000000004
1191,2833,0.0,0.0
1192,2833A,0.0,0.0
1193,2834,33.33333333333333,-9999.999999999964
1194,2836,80.0,170000.0000000003
1195,2836A,0.0,0.0
1196,2837,25.0,-80000.00000000009
1197,2838,31.25,-80000.00000000001
1198,2838A,0.0,0.0
1199,2841,22.22222222222222,-109999.99999999983
1200,2845,16.666666666666664,-100000.0000000002
1201,2847,25.0,-40000.000000000065
1202,2849,45.45454545454545,70000.00000000026
1203,2850,0.0,-29999.99999999999
1204,2851,16.666666666666664,-100000.00000000006
1205,2852,16.666666666666664,
1206,2854,0.0,0.0
1207,2855,66.66666666666666,69999.99999999994
1208,2856,0.0,-30000.000000000015
1209,2867,0.0,0.0
1210,2880,50.0,20000.00000000006
1211,2881,0.0,-89999.99999999991
1212,2881A,0.0,0.0
1213,2881B,0.0,0.0
1214,2881C,0.0,0.0
1215,2882,100.0,50000.000000000015
1216,2882A,0.0,0.0
1217,2882B,0.0,0.0
1218,2883,0.0,0.0
1219,2883A,0.0,-30000.00000000001
1220,2883B,0.0,0.0
1221,2884,100.0,50000.00000000007
1222,2885,50.0,19999.99999999998
1223,2886,0.0,-59999.99999999997
1224,2887,0.0,-60000.00000000006
1225,2887C,100.0,50000.00000000008
1226,2887E,0.0,0.0
1227,2887F,0.0,0.0
1228,2887Z1,0.0,0.0
1229,2888,100.0,150000.0000000003
1230,2888A,0.0,0.0
1231,2888B,0.0,0.0
1232,2889,100.0,50000.0
1233,2890,0.0,-29999.999999999927
1234,2891,0.0,-90000.00000000019
1235,2891A,0.0,0.0
1236,2891B,0.0,0.0
1237,2891C,0.0,0.0
1238,2892,100.0,50000.00000000013
1239,2897,0.0,0.0
1240,2897A,0.0,0.0
1241,2901,41.17647058823529,50000.000000000204
1242,2903,0.0,-29999.999999999993
1243,2904,40.909090909090914,60000.00000000022
1244,2905,50.0,100000.00000000029
1245,2906,33.33333333333333,-30000.000000000047
1246,2908,80.0,170000.00000000006
1247,2910,54.166666666666664,
1248,2911,25.0,
1249,2912,33.33333333333333,-9999.999999999942
1250,2913,23.076923076923077,-150000.0000000001
1251,2915,66.66666666666666,70000.00000000006
1252,2916,50.0,79999.99999999997
1253,2916,50.0,79999.99999999997
1254,2923,63.63636363636363,230000.00000000012
1255,2924,33.33333333333333,-19999.999999999738
1256,2924,33.33333333333333,-19999.999999999738
1257,2926,50.0,19999.99999999996
1258,2928,66.66666666666666,69999.99999999991
1259,2929,16.666666666666664,
1260,2936,88.88888888888889,370000.00000000035
1261,2937,66.66666666666666,70000.00000000012
1262,2937,66.66666666666666,70000.00000000012
1263,2939,18.181818181818183,-170000.00000000032
1264,2941,0.0,0.0
1265,2945,0.0,0.0
1266,2947,0.0,0.0
1267,2947,0.0,0.0
1268,2948,0.0,0.0
1269,2949,0.0,0.0
1270,3002,43.75,79999.99999999974
1271,3002,43.75,79999.99999999974
1272,3003,0.0,-120000.00000000017
1273,3003,0.0,-120000.00000000017
1274,3004,33.33333333333333,
1275,3005,50.0,40000.00000000004
1276,3005,50.0,40000.00000000004
1277,3006,0.0,
1278,3006,0.0,
1279,3007,0.0,0.0
1280,3008,50.0,20000.0
1281,3008,50.0,20000.0
1282,3009,100.0,50000.00000000004
1283,3009,100.0,50000.00000000004
1284,3010,50.0,19999.999999999938
1285,3010,50.0,19999.999999999938
1286,3011,14.285714285714285,
1287,3011,14.285714285714285,
1288,3013,16.666666666666664,-100000.00000000023
1289,3013,16.666666666666664,-100000.00000000023
1290,3014,0.0,-119999.99999999997
1291,3014,0.0,-119999.99999999997
1292,3015,0.0,-30000.000000000055
1293,3015,0.0,-30000.000000000055
1294,3016,38.46153846153847,10000.000000000164
1295,3016,38.46153846153847,10000.000000000164
1296,3017,33.33333333333333,-9999.999999999978
1297,3017,33.33333333333333,-9999.999999999978
1298,3018,15.384615384615385,
1299,3018,15.384615384615385,
1300,3019,20.0,-70000.0000000001
1301,3019,20.0,-70000.0000000001
1302,3020,100.0,150000.00000000015
1303,3020,100.0,150000.00000000015
1304,3021,39.130434782608695,30000.00000000008
1305,3021,39.130434782608695,30000.00000000008
1306,3022,25.0,-40000.00000000007
1307,3022,25.0,-40000.00000000007
1308,3023,100.0,49999.99999999999
1309,3023,100.0,49999.99999999999
1310,3024,57.14285714285714,
1311,3024,57.14285714285714,
1312,3025,40.0,
1313,3025,40.0,
1314,3026,0.0,-29999.999999999975
1315,3026,0.0,-29999.999999999975
1316,3027,36.36363636363637,-9999.999999999818
1317,3027,36.36363636363637,-9999.999999999818
1318,3028,50.0,20000.00000000002
1319,3028,50.0,20000.00000000002
1320,3029,33.33333333333333,-19999.99999999989
1321,3029,33.33333333333333,-19999.99999999989
1322,3030,66.66666666666666,70000.00000000019
1323,3030,66.66666666666666,70000.00000000019
1324,3031,40.0,9999.999999999975
1325,3031,40.0,9999.999999999975
1326,3032,25.0,-80000.0000000002
1327,3032,25.0,-80000.0000000002
1328,3033,100.0,50000.000000000015
1329,3033,100.0,50000.000000000015
1330,3034,0.0,0.0
1331,3034,0.0,0.0
1332,3035,0.0,0.0
1333,3035,0.0,0.0
1334,3036,42.857142857142854,30000.000000000036
1335,3036,42.857142857142854,30000.000000000036
1336,3036A,0.0,0.0
1337,3036A,0.0,0.0
1338,3037,40.0,10000.000000000131
1339,3037,40.0,10000.000000000131
1340,3038,57.14285714285714,110000.0000000002
1341,3038,57.14285714285714,110000.0000000002
1342,3040,53.84615384615385,170000.0000000003
1343,3041,42.857142857142854,
1344,3041,42.857142857142854,
1345,3042,100.0,100000.00000000019
1346,3042,100.0,100000.00000000019
1347,3043,43.75,80000.00000000017
1348,3043,43.75,80000.00000000017
1349,3044,33.33333333333333,-9999.999999999862
1350,3044,33.33333333333333,-9999.999999999862
1351,3045,0.0,0.0
1352,3045,0.0,0.0
1353,3046,22.58064516129032,
1354,3046,22.58064516129032,
1355,3047,25.0,-119999.99999999997
1356,3047,25.0,-119999.99999999997
1357,3048,0.0,-90000.00000000009
1358,3048,0.0,-90000.00000000009
1359,3049,16.666666666666664,-100000.0
1360,3049,16.666666666666664,-100000.0
1361,3050,30.76923076923077,-69999.99999999985
1362,3050,30.76923076923077,-69999.99999999985
1363,3051,48.0,
1364,3051,48.0,
1365,3052,55.55555555555556,130000.0000000002
1366,3053,100.0,100000.00000000009
1367,3053,100.0,100000.00000000009
1368,3054,25.0,-240000.00000000023
1369,3054,25.0,-240000.00000000023
1370,3054,25.0,-240000.00000000023
1371,3055,33.33333333333333,-30000.00000000021
1372,3055,33.33333333333333,-30000.00000000021
1373,3056,41.66666666666667,40000.00000000007
1374,3057,33.33333333333333,
1375,3057,33.33333333333333,
1376,3058,0.0,-240000.00000000032
1377,3058,0.0,-240000.00000000032
1378,3059,42.857142857142854,29999.99999999993
1379,3059,42.857142857142854,29999.99999999993
1380,3060,30.0,
1381,3060,30.0,
1382,3061,33.33333333333333,-10000.000000000153
1383,3061,33.33333333333333,-10000.000000000153
1384,3062,50.0,40000.00000000024
1385,3062,50.0,40000.00000000024
1386,3063,66.66666666666666,70000.00000000004
1387,3063,66.66666666666666,70000.00000000004
1388,3064,33.33333333333333,
1389,3066,35.714285714285715,
1390,3067,28.57142857142857,
1391,3071,50.0,100000.00000000023
1392,3073,31.25,
1393,3073,31.25,
1394,3078,66.66666666666666,70000.00000000006
1395,3080,0.0,-30000.000000000102
1396,3080,0.0,-30000.000000000102
1397,3081,40.0,9999.999999999985
1398,3083,50.0,80000.00000000016
1399,3085,43.333333333333336,
1400,3085,43.333333333333336,
1401,3086,44.44444444444444,100000.00000000019
1402,3088,50.0,20000.000000000084
1403,3089,43.24324324324324,
1404,3090,100.0,50000.000000000015
1405,3090,100.0,50000.000000000015
1406,3092,44.44444444444444,49999.99999999979
1407,3092,44.44444444444444,49999.99999999979
1408,3092,44.44444444444444,49999.99999999979
1409,3093,62.5,160000.00000000012
1410,3094,42.857142857142854,30000.0
1411,3094,42.857142857142854,30000.0
1412,3095,15.0,
1413,3105,0.0,0.0
1414,3114,35.714285714285715,-20000.000000000062
1415,3115,19.444444444444446,
1416,3118,28.57142857142857,
1417,3122,33.33333333333333,-30000.000000000087
1418,3128,44.44444444444444,99999.99999999997
1419,3130,100.0,50000.00000000002
1420,3130,100.0,50000.00000000002
1421,3130,100.0,50000.00000000002
1422,3131,25.0,-40000.00000000006
1423,3138,0.0,-60000.000000000095
1424,3138,0.0,-60000.000000000095
1425,3141,50.0,40000.00000000004
1426,3142,33.33333333333333,-10000.000000000095
1427,3144,58.333333333333336,200000.00000000012
1428,3147,50.0,80000.00000000016
1429,3149,55.55555555555556,
1430,3149,55.55555555555556,
1431,3152,33.33333333333333,-20000.000000000065
1432,3162,54.54545454545454,300000.0000000006
1433,3163,50.0,20000.00000000009
1434,3164,40.0,10000.000000000007
1435,3164,40.0,10000.000000000007
1436,3167,50.0,
1437,3168,0.0,0.0
1438,3168,0.0,0.0
1439,3169,60.0,180000.00000000038
1440,3171,41.17647058823529,50000.00000000008
1441,3171,41.17647058823529,50000.00000000008
1442,3176,23.076923076923077,
1443,3178,0.0,
1444,3178,0.0,
1445,3188,33.33333333333333,
1446,3189,40.0,10000.000000000047
1447,3189,40.0,10000.000000000047
1448,3191,50.0,199999.99999999997
1449,3202,36.84210526315789,
